Date,Close
2015-01-01,42.869998931884766
2015-02-01,45.25
2015-03-01,44.70000076293945
2015-04-01,46.84000015258789
2015-05-01,46.310001373291016
2015-06-01,44.18000030517578
2015-07-01,44.08000183105469
2015-08-01,40.79999923706055
2015-09-01,39.04999923706055
2015-10-01,41.61000061035156
2015-11-01,41.06999969482422
2015-12-01,39.61000061035156
2016-01-01,37.40999984741211
2016-02-01,36.4900016784668
2016-03-01,39.47999954223633
2016-04-01,40.47999954223633
2016-05-01,39.9900016784668
2016-06-01,38.959999084472656
2016-07-01,40.58000183105469
2016-08-01,40.869998931884766
2016-09-01,41.47999954223633
2016-10-01,40.75
2016-11-01,39.91999816894531
2016-12-01,40.27000045776367
2017-01-01,41.810001373291016
2017-02-01,42.290000915527344
2017-03-01,43.619998931884766
2017-04-01,44.560001373291016
2017-05-01,45.93000030517578
2017-06-01,45.59000015258789
2017-07-01,47.189998626708984
2017-08-01,47.38999938964844
2017-09-01,48.349998474121094
2017-10-01,49.279998779296875
2017-11-01,49.4900016784668
2017-12-01,49.95000076293945
2018-01-01,52.68000030517578
2018-02-01,50.02000045776367
2018-03-01,49.689998626708984
2018-04-01,49.970001220703125
2018-05-01,49.040000915527344
2018-06-01,47.25
2018-07-01,48.599998474121094
2018-08-01,47.47999954223633
2018-09-01,47.689998626708984
2018-10-01,43.88999938964844
2018-11-01,44.52000045776367
2018-12-01,41.959999084472656
2019-01-01,45.119998931884766
2019-02-01,45.83000183105469
2019-03-01,46.27000045776367
2019-04-01,47.56999969482422
2019-05-01,44.900001525878906
2019-06-01,46.7599983215332
2019-07-01,45.95000076293945
2019-08-01,44.849998474121094
2019-09-01,46.04999923706055
2019-10-01,47.470001220703125
2019-11-01,47.939998626708984
2019-12-01,49.119998931884766
